CLIENT_ID,CLIENT_FIRST_NAME,CLIENT_LAST_NAME,CAR,CLAIM,dealerId,delaerOrderId
2798.0,Ian,Carvalho,Dolphin,Electrical system faults,50.0,002798
2799.0,Cecília,Jesus,Dolphin,Overheating of battery,12.0,002799
2800.0,Liam,Pinto,Yuan,Electrical system faults,18.0,002800
2801.0,Henry,Sousa,Han,Electric motor failure,34.0,002801
2802.0,Giovanna,Brito,Yuan,Charging port issues,33.0,002802
2803.0,Sarah,da Costa,Han,Inverter problems,10.0,002803
2804.0,Bernardo,Fernandes,Yuan,Battery management system failure,2.0,002804
2805.0,Raul,Câmara,Dolphin,Electrical system faults,15.0,002805
2806.0,Helena,Fonseca,Dolphin,Battery degradation,47.0,002806
2807.0,Luan,Carvalho,Dolphin,Charging issues,39.0,002807
2808.0,Dom,Araújo,Tan,Electrical system faults,24.0,002808
2809.0,Noah,da Cruz,Dolphin,Battery management system failure,43.0,002809
2810.0,Maria,Camargo,Han,Tire replacement,20.0,002810
2811.0,Alice,Moraes,Yuan,Overheating of battery,43.0,002811
2812.0,Ester,Vasconcelos,Dolphin,Overheating of battery,10.0,002812
2813.0,Théo,da Paz,Yuan,Electrical system faults,4.0,002813
2814.0,Mathias,Martins,Yuan,Battery degradation,42.0,002814
2815.0,Benício,Moraes,Dolphin,Electrical system faults,25.0,002815
2816.0,Nathan,Cunha,Dolphin,Charging issues,44.0,002816
2817.0,Leandro,Pacheco,Tan,Electric motor failure,13.0,002817
2818.0,Ágatha,Macedo,Dolphin,Range anxiety,30.0,002818
2819.0,Maria Eduarda,Cirino,Dolphin,Overheating of battery,8.0,002819
2820.0,Ana Laura,Guerra,Yuan,Charging issues,31.0,002820
2821.0,Natália,Campos,Dolphin,Windshield replacement,39.0,002821
2822.0,Ravi,Vieira,Dolphin,Brake system maintenance,32.0,002822
2823.0,Pedro,Correia,Yuan,Cabin filter replacement,32.0,002823
2824.0,Miguel,da Costa,Dolphin,Battery management system failure,32.0,002824
2825.0,Igor,Rios,Dolphin,Brake system maintenance,50.0,002825
2826.0,Kevin,Camargo,Dolphin,Inverter problems,2.0,002826
2827.0,Luiz Henrique,Mendes,Seal,Inverter problems,24.0,002827
2828.0,Gustavo Henrique,da Mota,Dolphin,Battery management system failure,35.0,002828
2829.0,Heloísa,Rodrigues,Dolphin,Cabin filter replacement,32.0,002829
2830.0,Nina,Albuquerque,Yuan,Charging port issues,2.0,002830
2831.0,Anna Liz,Souza,Dolphin,Charging issues,18.0,002831
2832.0,Yuri,Montenegro,Yuan,Overheating of battery,20.0,002832
2833.0,Gabrielly,Abreu,Seal,Charging port issues,36.0,002833
2834.0,Anna Liz,da Rocha,Dolphin,Battery degradation,7.0,002834
2835.0,Luna,Martins,Dolphin,Charging port issues,21.0,002835
2836.0,Luna,Rios,Dolphin,Suspension problems,42.0,002836
2837.0,Mirella,da Mata,Tan,Inconsistent charging,16.0,002837
2838.0,Sofia,Sampaio,Dolphin,Cooling system issues,8.0,002838
2839.0,Benicio,Freitas,Dolphin,Connectivity issues,16.0,002839
2840.0,Guilherme,da Mata,Dolphin,Electric motor failure,5.0,002840
2841.0,Maria Fernanda,Silveira,Dolphin,Brake system maintenance,26.0,002841
2842.0,Yuri,Sales,Dolphin,Cooling system issues,37.0,002842
2843.0,Davi,Araújo,Tan,Battery management system failure,6.0,002843
2844.0,Emilly,Pires,Yuan,Battery management system failure,37.0,002844
2845.0,Thiago,Nogueira,Dolphin,Charging issues,36.0,002845
2846.0,Nicole,Albuquerque,Dolphin,Range anxiety,36.0,002846
2847.0,Lívia,Costela,Dolphin,Regenerative braking issues,8.0,002847
2848.0,Bella,Albuquerque,Tan,Battery management system failure,4.0,002848
2849.0,Helena,Araújo,Dolphin,Range anxiety,4.0,002849
2850.0,Lívia,Rocha,Seal,Overheating of battery,12.0,002850
2851.0,Luiz Fernando,Gomes,Dolphin,Charging issues,44.0,002851
2852.0,Pietro,Fogaça,Yuan,Battery management system failure,50.0,002852
2853.0,Bento,Pimenta,Dolphin,Windshield replacement,7.0,002853
2854.0,Gabrielly,Moreira,Dolphin,Suspension problems,40.0,002854
2855.0,Gustavo,Machado,Yuan,Battery management system failure,12.0,002855
2856.0,Antonella,Azevedo,Dolphin,Electrical system faults,29.0,002856
2857.0,José,Sousa,Dolphin,Battery degradation,20.0,002857
2858.0,Théo,Fogaça,Yuan,Inverter problems,20.0,002858
2859.0,Laura,Cirino,Dolphin,Electric motor failure,13.0,002859
2860.0,Ana Vitória,Brito,Dolphin,Software glitches,12.0,002860
2861.0,Ana,Pires,Han,Electrical system faults,7.0,002861
2862.0,Pedro,Pacheco,Yuan,Overheating of battery,8.0,002862
2863.0,Alícia,Vargas,Dolphin,Connectivity issues,13.0,002863
2864.0,Thales,Costela,Dolphin,Inverter problems,42.0,002864
2865.0,Henrique,Santos,Han,Suspension problems,46.0,002865
2866.0,Antony,Ribeiro,Yuan,Range anxiety,44.0,002866
2867.0,Stella,Freitas,Dolphin,Range anxiety,3.0,002867
2868.0,Mathias,Sá,Dolphin,Battery management system failure,29.0,002868
2869.0,Bella,Costa,Dolphin,Cooling system issues,41.0,002869
2870.0,Paulo,Garcia,Dolphin,Software glitches,17.0,002870
2871.0,Maitê,Alves,Dolphin,Battery management system failure,22.0,002871
2872.0,Isadora,Barbosa,Dolphin,Charging issues,27.0,002872
2873.0,Caio,Andrade,Yuan,Charging issues,37.0,002873
2874.0,Manuela,Guerra,Dolphin,Overheating of battery,11.0,002874
2875.0,Nina,Correia,Dolphin,Battery management system failure,48.0,002875
2876.0,Luiz Henrique,Silva,Dolphin,Range anxiety,29.0,002876
2877.0,Marcela,da Mota,Dolphin,Charging issues,19.0,002877
2878.0,Benicio,Pimenta,Tan,Range anxiety,1.0,002878
2879.0,João Pedro,Farias,Han,Electrical system faults,28.0,002879
2880.0,Laís,Souza,Dolphin,Electrical system faults,37.0,002880
2881.0,Juan,Porto,Yuan,Connectivity issues,5.0,002881
2882.0,Ana Cecília,Cardoso,Tan,Wiring problems,34.0,002882
2883.0,Enrico,Aparecida,Dolphin,Tire replacement,40.0,002883
2884.0,Brayan,Macedo,Tan,Tire replacement,25.0,002884
2885.0,Ana Júlia,da Paz,Dolphin,Electrical system faults,21.0,002885
2886.0,Apollo,Aragão,Dolphin,Vehicle control system failures,44.0,002886
2887.0,Maria Alice,Rodrigues,Dolphin,Charging port issues,35.0,002887
2888.0,Thales,Pereira,Dolphin,Battery degradation,8.0,002888
2889.0,Ester,Pimenta,Han,Regenerative braking issues,46.0,002889
2890.0,Eduarda,Correia,Dolphin,Charging port issues,47.0,002890
2891.0,Bernardo,Rios,Dolphin,Range anxiety,33.0,002891
2892.0,José Pedro,Jesus,Yuan,Battery degradation,7.0,002892
2893.0,Maria Júlia,Pinto,Dolphin,Electric motor failure,40.0,002893
2894.0,Hadassa,Vieira,Seal,Electric motor failure,47.0,002894
2895.0,Gabriela,Novais,Dolphin,Electric motor failure,46.0,002895
2896.0,Milena,Rezende,Tan,Charging issues,26.0,002896
2897.0,Maria Laura,Sales,Dolphin,Charging issues,15.0,002897
2898.0,Diego,Marques,Dolphin,Battery management system failure,33.0,002898
2899.0,Pedro Henrique,Sá,Dolphin,Electric motor failure,17.0,002899
2900.0,Larissa,Almeida,Dolphin,Electric motor failure,34.0,002900
2901.0,Ester,Viana,Dolphin,Inverter problems,41.0,002901
2902.0,Daniela,Costela,Dolphin,Range anxiety,12.0,002902
2903.0,Mariana,Cunha,Yuan,Inverter problems,33.0,002903
2904.0,João Pedro,Pastor,Dolphin,Inconsistent charging,26.0,002904
2905.0,Rafaela,Lopes,Dolphin,Overheating of battery,44.0,002905
2906.0,Maitê,Porto,Yuan,Overheating of battery,28.0,002906
2907.0,Luiz Felipe,Costa,Dolphin,Battery degradation,6.0,002907
2908.0,Isis,da Paz,Yuan,Regenerative braking issues,32.0,002908
2909.0,Maria Alice,Albuquerque,Dolphin,Battery degradation,40.0,002909
2910.0,Ana Laura,Fogaça,Dolphin,Battery management system failure,17.0,002910
2911.0,Luara,Barbosa,Seal,Cabin filter replacement,32.0,002911
2912.0,Léo,Pacheco,Dolphin,Battery degradation,50.0,002912
2913.0,Ayla,da Mota,Dolphin,Battery degradation,45.0,002913
2914.0,Eloah,da Mata,Dolphin,Battery management system failure,40.0,002914
2915.0,José Miguel,da Conceição,Dolphin,Range anxiety,30.0,002915
2916.0,Maria Sophia,Lima,Dolphin,Windshield replacement,45.0,002916
2917.0,Thomas,Novaes,Dolphin,Cooling system issues,41.0,002917
2918.0,Guilherme,Silva,Yuan,Battery management system failure,25.0,002918
2919.0,Milena,da Paz,Dolphin,Cabin filter replacement,11.0,002919
2920.0,Matteo,Borges,Dolphin,Electric motor failure,38.0,002920
2921.0,Eduarda,Andrade,Dolphin,Electric motor failure,19.0,002921
2922.0,Otávio,Macedo,Dolphin,Electric motor failure,22.0,002922
2923.0,Davi Lucas,Fonseca,Dolphin,Battery management system failure,1.0,002923
2924.0,Maria Fernanda,Sousa,Dolphin,Regenerative braking issues,41.0,002924
2925.0,João Gabriel,Gonçalves,Dolphin,Charging issues,42.0,002925
2926.0,Enzo,Pires,Dolphin,Charging port issues,2.0,002926
2927.0,Apollo,Cunha,Dolphin,Software glitches,5.0,002927
2928.0,Marina,Ribeiro,Dolphin,Electrical system faults,43.0,002928
2929.0,Noah,Pereira,Yuan,Fluid top-up,30.0,002929
2930.0,Vitor Hugo,Melo,Dolphin,Electric motor failure,11.0,002930
2931.0,Olívia,Guerra,Dolphin,Brake system maintenance,19.0,002931
2932.0,Marcelo,das Neves,Dolphin,Range anxiety,16.0,002932
2933.0,Elisa,Duarte,Dolphin,Battery degradation,31.0,002933
2934.0,Lucas Gabriel,Albuquerque,Dolphin,Software glitches,37.0,002934
2935.0,Ana Luiza,Aparecida,Dolphin,Electrical system faults,32.0,002935
2936.0,Anna Liz,Martins,Yuan,Windshield replacement,22.0,002936
2937.0,Anthony,Mendonça,Dolphin,Battery overheating,17.0,002937
2938.0,Fernando,Caldeira,Dolphin,Charging issues,31.0,002938
2939.0,Fernando,Alves,Yuan,Windshield replacement,44.0,002939
2940.0,Luan,Sampaio,Seal,Brake system maintenance,49.0,002940
2941.0,Pedro,Peixoto,Yuan,Electric motor failure,26.0,002941
2942.0,Paulo,Martins,Dolphin,Electrical system faults,28.0,002942
2943.0,Davi Miguel,Santos,Yuan,Battery management system failure,45.0,002943
2944.0,Lucas,Pastor,Seal,Battery management system failure,24.0,002944
2945.0,Ana Beatriz,Moura,Dolphin,Regenerative braking issues,28.0,002945
2946.0,Sara,Leão,Dolphin,Charging port issues,37.0,002946
2947.0,Arthur,Pereira,Yuan,Charging port issues,38.0,002947
2948.0,Pietra,Casa Grande,Dolphin,Battery degradation,2.0,002948
2949.0,Sophia,Costela,Han,Range anxiety,22.0,002949
2950.0,Isabela,Vieira,Yuan,Battery degradation,31.0,002950
2951.0,Maria Cecília,Pastor,Yuan,Charging issues,42.0,002951
2952.0,Vitor Hugo,Fonseca,Dolphin,Regenerative braking issues,48.0,002952
2953.0,André,Almeida,Dolphin,Electric motor failure,36.0,002953
2954.0,Sara,Martins,Dolphin,Electrical system faults,17.0,002954
2955.0,Paulo,Azevedo,Dolphin,Electric motor failure,47.0,002955
2956.0,Heitor,Rios,Dolphin,Electric motor failure,24.0,002956
2957.0,Lucas Gabriel,Cunha,Dolphin,Battery management system failure,38.0,002957
2958.0,Liam,Abreu,Tan,Charging issues,19.0,002958
2959.0,Heloisa,Jesus,Yuan,Vehicle control system failures,26.0,002959
2960.0,Luan,Pereira,Dolphin,Charging issues,19.0,002960
2961.0,Bernardo,da Costa,Dolphin,Regenerative braking issues,47.0,002961
2962.0,Isabella,das Neves,Yuan,Charging port issues,42.0,002962
2963.0,Nina,Pires,Tan,Electric motor failure,9.0,002963
2964.0,Maria Laura,Ramos,Dolphin,Overheating of battery,8.0,002964
2965.0,Bella,Duarte,Dolphin,Windshield replacement,2.0,002965
2966.0,Maria Isis,Oliveira,Yuan,Battery management system failure,23.0,002966
2967.0,Davi Luiz,da Rosa,Dolphin,Electrical system faults,5.0,002967
2968.0,Lunna,Nunes,Dolphin,Electrical system faults,46.0,002968
2969.0,Mateus,Carvalho,Tan,Electric motor failure,20.0,002969
2970.0,Ana Lívia,Novais,Dolphin,Inverter problems,34.0,002970
2971.0,Ravy,Moura,Dolphin,Inverter problems,17.0,002971
2972.0,Ester,Moreira,Dolphin,Electrical system faults,6.0,002972
2973.0,Gael Henrique,Souza,Yuan,Wiring problems,38.0,002973
2974.0,Lorena,Monteiro,Tan,Software glitches,28.0,002974
2975.0,Mateus,Pacheco,Dolphin,Inverter problems,6.0,002975
2976.0,Breno,Marques,Dolphin,Electric motor failure,28.0,002976
2977.0,Guilherme,Silva,Dolphin,Battery degradation,33.0,002977
2978.0,Pedro Henrique,Mendes,Seal,Regenerative braking issues,23.0,002978
2979.0,Zoe,Vasconcelos,Seal,Brake system maintenance,34.0,002979
2980.0,Stephany,da Paz,Dolphin,Brake system maintenance,34.0,002980
2981.0,Yasmin,Jesus,Dolphin,Charging issues,1.0,002981
2982.0,Cecília,Jesus,Tan,Battery degradation,3.0,002982
2983.0,Cauã,Mendonça,Han,Electric motor failure,26.0,002983
2984.0,Enzo Gabriel,Martins,Yuan,Battery degradation,7.0,002984
2985.0,Raquel,Silva,Dolphin,Regenerative braking issues,18.0,002985
2986.0,Maria Liz,Novais,Dolphin,Vehicle control system failures,40.0,002986
2987.0,Otávio,Ribeiro,Dolphin,Electrical system faults,18.0,002987
2988.0,Maria,Silveira,Yuan,Tire replacement,30.0,002988
2989.0,Davi Lucca,Lopes,Dolphin,Electric motor failure,15.0,002989
2990.0,Lucas,Sales,Yuan,Range anxiety,39.0,002990
2991.0,Mariane,Novais,Dolphin,Electric motor failure,50.0,002991
2992.0,Ísis,da Luz,Han,Battery degradation,24.0,002992
2993.0,Lívia,Rios,Dolphin,Brake system maintenance,45.0,002993
2994.0,Noah,Barbosa,Dolphin,Regenerative braking issues,12.0,002994
2995.0,Maria Eduarda,Barbosa,Tan,Suspension problems,16.0,002995
2996.0,Danilo,Sá,Yuan,Range anxiety,2.0,002996
2997.0,Maya,Lima,Yuan,Electrical system faults,50.0,002997
2998.0,Melina,Barros,Seal,Charging port issues,5.0,002998
2999.0,Léo,Farias,Dolphin,Charging issues,21.0,002999
3000.0,Marina,Gonçalves,Tan,Charging issues,35.0,003000
3001.0,João Vitor,Vieira,Dolphin,Cooling system issues,22.0,003001
3002.0,Theodoro,da Mata,Dolphin,Battery degradation,13.0,003002
3003.0,Kamilly,Guerra,Yuan,Battery degradation,10.0,003003
3004.0,Danilo,Viana,Seal,Overheating of battery,39.0,003004
3005.0,Antonella,Melo,Dolphin,Cooling system issues,31.0,003005
3006.0,Daniela,Machado,Yuan,Battery degradation,50.0,003006
3007.0,Yasmin,Borges,Yuan,Tire replacement,1.0,003007
3008.0,Rhavi,Moura,Dolphin,Regenerative braking issues,2.0,003008
3009.0,Maria Helena,Monteiro,Seal,Brake system maintenance,24.0,003009
3010.0,Isabelly,da Paz,Dolphin,Battery degradation,46.0,003010
3011.0,Marcela,da Cunha,Dolphin,Charging issues,4.0,003011
3012.0,Carlos Eduardo,Casa Grande,Dolphin,Charging issues,14.0,003012
3013.0,Nicolas,Nunes,Han,Regenerative braking issues,15.0,003013
3014.0,Zoe,Sousa,Tan,Charging issues,25.0,003014
3015.0,Alícia,Lima,Dolphin,Charging issues,22.0,003015
3016.0,Brenda,Cardoso,Dolphin,Regenerative braking issues,11.0,003016
3017.0,Apollo,Rocha,Dolphin,Electric motor failure,28.0,003017
3018.0,Fernando,Guerra,Dolphin,Battery degradation,10.0,003018
3019.0,Vinícius,Pacheco,Dolphin,Electrical system faults,44.0,003019
3020.0,Vinícius,Martins,Yuan,Inverter problems,22.0,003020
3021.0,Jade,Cirino,Han,Charging issues,45.0,003021
3022.0,Miguel,Siqueira,Yuan,Range anxiety,9.0,003022
3023.0,Melina,Sales,Han,Charging issues,28.0,003023
3024.0,Marina,Mendonça,Yuan,Range anxiety,18.0,003024
3025.0,Heloísa,Abreu,Yuan,Battery management system failure,12.0,003025
3026.0,Marcelo,Melo,Han,Inverter problems,27.0,003026
3027.0,Pedro,Garcia,Yuan,Inverter problems,30.0,003027
3028.0,Josué,Pinto,Tan,Suspension problems,48.0,003028
3029.0,Apollo,da Mata,Dolphin,Charging issues,34.0,003029
3030.0,Sofia,Pastor,Yuan,Electric motor failure,3.0,003030
3031.0,Anna Liz,Lopes,Dolphin,Electrical system faults,18.0,003031
3032.0,Dante,da Cruz,Dolphin,Charging issues,19.0,003032
3033.0,Eloah,Pacheco,Dolphin,Charging issues,20.0,003033
3034.0,Gustavo Henrique,Vieira,Yuan,Brake system maintenance,24.0,003034
3035.0,Otto,Barbosa,Dolphin,Electrical system faults,27.0,003035
3036.0,Gael Henrique,Jesus,Tan,Battery degradation,16.0,003036
3037.0,Arthur Miguel,Barros,Tan,Battery management system failure,11.0,003037
3038.0,Ana Laura,Souza,Yuan,Inverter problems,45.0,003038
3039.0,Juliana,Porto,Dolphin,Charging issues,23.0,003039
3040.0,Maitê,Costa,Dolphin,Inverter problems,47.0,003040
3041.0,Vitor Hugo,Pacheco,Dolphin,Charging issues,14.0,003041
3042.0,José,Pires,Dolphin,Electric motor failure,7.0,003042
3043.0,Fernando,Moura,Yuan,Battery management system failure,37.0,003043
3044.0,Daniel,Fogaça,Tan,Vehicle control system failures,18.0,003044
3045.0,João Miguel,Souza,Dolphin,Battery degradation,42.0,003045
3046.0,Alexia,Fonseca,Dolphin,Overheating of battery,13.0,003046
3047.0,João Felipe,Rocha,Han,Inverter problems,36.0,003047
3048.0,Ana Vitória,Castro,Dolphin,Tire replacement,12.0,003048
3049.0,Liam,Correia,Tan,Vehicle control system failures,38.0,003049
3050.0,Lucca,Caldeira,Dolphin,Charging port issues,45.0,003050
3051.0,Diogo,Sousa,Tan,Suspension problems,45.0,003051
3052.0,Maria Júlia,Alves,Dolphin,Range anxiety,16.0,003052
3053.0,Isabelly,Cirino,Dolphin,Overheating of battery,3.0,003053
3054.0,Eduardo,Cardoso,Han,Overheating of battery,6.0,003054
3055.0,Maria Clara,Siqueira,Dolphin,Regenerative braking issues,25.0,003055
3056.0,Raquel,Montenegro,Dolphin,Inverter problems,39.0,003056
3057.0,Kaique,Cavalcanti,Seal,Battery degradation,32.0,003057
3058.0,Noah,Abreu,Han,Battery management system failure,13.0,003058
3059.0,Matheus,da Luz,Yuan,Range anxiety,41.0,003059
3060.0,Emanuel,Porto,Tan,Suspension problems,26.0,003060
3061.0,Ana Lívia,Sales,Yuan,Range anxiety,20.0,003061
3062.0,Heitor,Andrade,Dolphin,Electrical system faults,1.0,003062
3063.0,Ayla,Fernandes,Dolphin,Software glitches,44.0,003063
3064.0,Stella,Oliveira,Dolphin,Brake system maintenance,12.0,003064
3065.0,Breno,Novaes,Seal,Charging port issues,35.0,003065
3066.0,Maysa,Aragão,Dolphin,Suspension problems,50.0,003066
3067.0,Igor,Costa,Dolphin,Charging port issues,19.0,003067
3068.0,Enzo Gabriel,Brito,Dolphin,Battery degradation,45.0,003068
3069.0,Isabel,Aragão,Dolphin,Inverter problems,17.0,003069
3070.0,Bryan,da Cunha,Dolphin,Range anxiety,38.0,003070
3071.0,Murilo,Nunes,Dolphin,Battery degradation,5.0,003071
3072.0,Lorenzo,Leão,Yuan,Battery management system failure,32.0,003072
3073.0,Joana,Nascimento,Yuan,Tire replacement,22.0,003073
3074.0,Benjamim,Monteiro,Dolphin,Brake system maintenance,47.0,003074
3075.0,Igor,Caldeira,Yuan,Range anxiety,36.0,003075
3076.0,Nina,Pimenta,Dolphin,Electric motor failure,34.0,003076
3077.0,Isabel,Farias,Dolphin,Range anxiety,18.0,003077
3078.0,Camila,Vieira,Yuan,Range anxiety,1.0,003078
3079.0,Maria Julia,Câmara,Dolphin,Electric motor failure,20.0,003079
3080.0,Luiz Otávio,Rodrigues,Dolphin,Range anxiety,25.0,003080
3081.0,Yago,Marques,Dolphin,Vehicle control system failures,44.0,003081
3082.0,Maya,Cassiano,Dolphin,Electric motor failure,7.0,003082
3083.0,Aurora,da Rosa,Yuan,Suspension problems,47.0,003083
3084.0,Clarice,Sousa,Dolphin,Software glitches,10.0,003084
3085.0,Lavínia,Duarte,Dolphin,Wiring problems,48.0,003085
3086.0,Renan,Campos,Yuan,Regenerative braking issues,31.0,003086
3087.0,Nina,Santos,Yuan,Charging issues,29.0,003087
3088.0,Luiza,da Mata,Dolphin,Inverter problems,36.0,003088
3089.0,Thiago,da Rosa,Tan,Battery degradation,2.0,003089
3090.0,Joaquim,Fernandes,Dolphin,Electrical system faults,21.0,003090
3091.0,Oliver,Pastor,Dolphin,Brake system maintenance,49.0,003091
3092.0,Ana Júlia,Jesus,Dolphin,Battery degradation,21.0,003092
3093.0,Diogo,Correia,Dolphin,Battery management system failure,11.0,003093
3094.0,Pietro,da Cruz,Dolphin,Brake system maintenance,41.0,003094
3095.0,Sophia,Moura,Dolphin,Electrical system faults,10.0,003095
3096.0,Laís,Jesus,Dolphin,Range anxiety,17.0,003096
3097.0,Luana,Martins,Yuan,Charging issues,13.0,003097
3098.0,Isabelly,Aragão,Dolphin,Suspension problems,41.0,003098
3099.0,Catarina,Carvalho,Dolphin,Charging issues,36.0,003099
3100.0,Miguel,da Rosa,Tan,Electric motor failure,3.0,003100
3101.0,Eduarda,Abreu,Yuan,Vehicle control system failures,48.0,003101
3102.0,Luiz Felipe,Barbosa,Dolphin,Charging issues,10.0,003102
3103.0,Clarice,da Rocha,Yuan,Battery management system failure,44.0,003103
3104.0,Ana Beatriz,da Luz,Dolphin,Charging port issues,1.0,003104
3105.0,Lucca,Marques,Han,Regenerative braking issues,26.0,003105
3106.0,Gabrielly,Câmara,Dolphin,Overheating of battery,38.0,003106
3107.0,Henry Gabriel,Nascimento,Dolphin,Range anxiety,5.0,003107
3108.0,Antony,Cunha,Dolphin,Range anxiety,8.0,003108
