dealerOrderId,dealerId,dealerOrderNo,createBy,createName,updateBy,updateName,repairType,orderStatus,orderCreateDate,orderLastBalanceDate,vin,custName,custEmail,deliverer,delivererMobile,powerMileage,totalMileage,createClaimFlag,claimNo,activityFlag,activityCode,troubleDesc,deliverProblem,checkResult,isSecstore,secstoreId
005717,000036,46.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-04-28,2024-06-02,JCB-3E13,Maria Pereira,Pereira.Maria@uol.com.br,Bella Mendonça,+55 (051) 5582-0744,2230.0,66013.0,N,,Y,f6eb14d2-dda1-489f-81cf-850bb729a33a,Inconsistent charging,,,Y,d5d3c68c-ad09-4eda-a1d0-ea014837a650
005718,000029,109.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-05-31,2024-06-19,KLJ-6Y87,Catarina Farias,Farias.Catarina@@gmail.com,Sra. Maria Flor Correia,+55 31 4145 2560,38723.0,38934.0,Y,158449b4-c162-481d-9680-0880ca685fd9,Y,cc1063db-4a92-471e-b566-287e330cfc01,Battery overheating,,,Y,44defc1c-bd6c-41ba-8597-0471527be0d4
005719,000031,70.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-05-19,2024-07-11,VQK-5B58,Sophia Leão,Leão.Sophia@@yahoo.com.br,Pedro Cirino,(051) 5212 6133,34888.0,45880.0,N,,Y,3ff3265b-cf84-4104-8900-e0f08abf7422,Electric motor failure,,,Y,2611c3d7-6035-41cf-86b4-eaf664ed94c2
005720,000050,69.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-06,2024-02-29,NKS-3X63,Isadora Barros,Barros.Isadora@@yahoo.com.br,Manuela Viana,31 8782-0918,18775.0,93047.0,Y,79bbec66-e49f-4984-8fdf-dbe6ec14a9c2,N,,Regenerative braking issues,,,Y,28975ab7-e95e-4aa6-aa46-0f4c668b865d
005721,000030,54.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-02-11,2024-05-27,DNC-3P76,Luiz Henrique Santos,Santos.Luiz Henrique@uol.com.br,Ryan Guerra,(031) 7577-0140,27794.0,46099.0,Y,2a4fe2ef-c531-4286-a61b-3d75856d8022,Y,8291f273-cd5d-44b3-963e-e0f3bba5a67d,Suspension problems,,,Y,fa768138-3851-45e9-a640-a3195f3a653e
005722,000002,68.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-15,2024-04-16,WLY-0W98,Leonardo Santos,Santos.Leonardo@@gmail.com,Carolina Albuquerque,+55 61 8328-7507,34566.0,49805.0,Y,cb4fbf4c-9d9c-41d4-bac9-980d946d9edc,Y,d0cdb537-8824-4450-bf12-39085d31af0a,Electric motor failure,,,N,
005723,000045,38.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-07-11,2024-07-12,PHJ-4P29,Theo Camargo,Camargo.Theo@@outlook.com,Srta. Ana Luiza Pacheco,+55 (021) 5515 4780,32143.0,25705.0,Y,25cd42dc-335a-40a7-a0de-70b3c04b03e9,N,,Software glitches,,,Y,06ff2e08-0b5e-4056-b084-5feea12de3be
005724,000013,109.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-06-10,2024-07-19,HEC-5P18,Sabrina Rocha,Rocha.Sabrina@uol.com.br,João Lucas Rodrigues,0300-362-8872,26546.0,73778.0,N,,N,,Cabin filter replacement,,,Y,17d861d5-4f83-442a-ac87-53a3c445751d
005725,000043,115.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-05-22,2024-07-21,MHN-8B06,Ana Lívia da Cruz,da Cruz.Ana Lívia@uol.com.br,Milena Duarte,0900 279 8167,36617.0,35468.0,N,,Y,09db8bc8-3b15-4d4d-a49f-6866fc6d95f7,Battery overheating,,,Y,a2e3e860-f5b2-4199-ac48-64760470f055
005726,000019,97.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-04-26,2024-05-23,CVN-0Z89,Davi Lucca Melo,Melo.Davi Lucca@@yahoo.com.br,Rafael Macedo,+55 11 0839-3092,12280.0,71679.0,Y,8c4f056f-d3e9-4a24-a2c1-8a155a922bf6,N,,Inverter problems,,,N,
005727,000028,30.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-01-28,2024-07-25,POX-5I52,Maya Albuquerque,Albuquerque.Maya@@gmail.com,João Gabriel Moura,0500-403-9590,22702.0,43209.0,N,,Y,f5d21e30-a353-4d67-986d-ba1e2766139e,Inconsistent charging,,,N,
005728,000037,117.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-23,2024-07-07,VWQ-7D08,Ana Beatriz Castro,Castro.Ana Beatriz@@yahoo.com.br,Cecília Porto,61 4883 1107,12285.0,9757.0,N,,N,,Electrical system faults,,,Y,882cc123-ffba-4142-a02c-a3436c847380
005729,000009,58.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-04-01,2024-07-06,QJT-5Z51,Arthur Miguel Monteiro,Monteiro.Arthur Miguel@@outlook.com,João Miguel Borges,+55 (084) 5163 9628,12690.0,6254.0,N,,N,,Electrical system faults,,,Y,7f931559-6e38-4d42-81af-20596a64f4a0
005730,000050,20.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-01-02,2024-01-15,BYU-4Z56,Sophia Caldeira,Caldeira.Sophia@@yahoo.com.br,João Vitor Monteiro,(071) 4266 2028,137.0,8582.0,N,,Y,1c1bc6ed-8d97-4301-9076-70d00128e484,Suspension problems,,,N,
005731,000031,77.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-01-29,2024-05-27,OKF-9X51,Kaique Guerra,Guerra.Kaique@@yahoo.com.br,João Cavalcanti,+55 (061) 5119 6352,36482.0,5214.0,N,,Y,465f8207-1fe4-48a4-b070-c0dd48a22593,Inconsistent charging,,,Y,be2c8f10-da3f-4abd-ae4a-5fd5edb99581
005732,000045,80.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-04,2024-07-09,WFY-6J81,Ana Cecília Pereira,Pereira.Ana Cecília@@gmail.com,Caroline Camargo,61 9628-8679,31556.0,57888.0,N,,Y,c5c72066-25a3-4a6f-923d-e32209edd903,Inconsistent charging,,,Y,ddfb8c6d-b453-48c3-8d19-07c9d535ba15
005733,000011,75.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-02-17,2024-04-13,DMP-0C85,Rafael Sampaio,Sampaio.Rafael@@gmail.com,Mariana Pinto,+55 (084) 9582-9179,14402.0,30823.0,Y,ec50f207-595e-4361-8020-548b94a12e8c,Y,fd6c225d-ebf1-4263-b460-a43564aea511,Battery management system failure,,,Y,6a9323bd-a684-4bf3-995a-d44743ea45c4
005734,000006,58.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-01,2024-05-23,VYW-3M74,Maria Luiza Freitas,Freitas.Maria Luiza@@outlook.com,Alice Novais,31 1328 8599,7293.0,74813.0,N,,N,,Suspension problems,,,N,
005735,000023,52.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-15,2024-06-22,UJU-2J39,Isadora das Neves,das Neves.Isadora@@yahoo.com.br,Sophie Campos,+55 84 7829 1086,34348.0,383.0,N,,Y,8dfe88e1-cca2-4071-838a-b6b4ffc279b9,Overheating of battery,,,N,
005736,000005,33.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-04-19,2024-05-22,BOH-8M62,Nicole Aparecida,Aparecida.Nicole@uol.com.br,Kaique Lima,+55 (051) 5018 1283,16258.0,52639.0,Y,e54552d6-fad1-4814-a638-4093808c8c35,Y,87ba9834-d9a0-4498-a273-b1a118a1765c,Software glitches,,,Y,4428ca0b-43e0-44dd-af8f-3e404c06da10
005737,000050,106.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-18,2024-04-21,RQX-5O32,Bryan Albuquerque,Albuquerque.Bryan@@outlook.com,Srta. Sofia Albuquerque,(031) 8810 9816,36691.0,2235.0,Y,12ad2863-c81f-495c-afdd-32fc44cd96f2,N,,Suspension problems,,,Y,2223c898-9fb6-4e9b-a660-1e496c67371a
005738,000026,105.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-05-10,2024-05-31,UXM-3A65,Eloá Campos,Campos.Eloá@@outlook.com,Benjamim da Mota,+55 51 4937 7791,37253.0,52700.0,N,,N,,Overheating of battery,,,Y,08283ad0-aba7-4f65-89cd-c3a88859d4e6
005739,000033,116.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-04-29,2024-06-24,KQW-9K65,Marcelo Siqueira,Siqueira.Marcelo@@gmail.com,Zoe Albuquerque,(051) 6458-0761,10523.0,86245.0,N,,N,,Suspension problems,,,N,
005740,000030,25.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-04,2024-04-27,ZYG-2V13,Vitor Hugo Vargas,Vargas.Vitor Hugo@uol.com.br,Mariane Vargas,(051) 4856 6580,4817.0,4326.0,Y,f8bd5882-c3ca-4f39-9de5-6dfe6a63d9a6,N,,Suspension problems,,,N,
005741,000028,37.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-15,2024-07-08,TKQ-6C89,Anthony da Luz,da Luz.Anthony@@gmail.com,Letícia Costela,(021) 6747 4352,2424.0,3313.0,Y,ad7899bd-7e96-475d-9a9a-989197238f17,Y,349b3d5b-9a1a-4656-a66e-33019fc038b0,Inconsistent charging,,,N,
005742,000003,117.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-01-14,2024-01-15,WVY-1D55,Benício Leão,Leão.Benício@@outlook.com,Ana Júlia Teixeira,0800-730-4349,49248.0,20805.0,Y,854abd9f-1d24-4b67-8fc6-4aca214d6d99,Y,a85cdfff-e95a-4359-a91e-6a2c08ff78af,Suspension problems,,,N,
005743,000024,40.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-20,2024-07-16,BJJ-0N10,Kamilly Abreu,Abreu.Kamilly@@gmail.com,Srta. Bianca Pereira,+55 (021) 2231 2028,7841.0,32005.0,N,,N,,Suspension problems,,,Y,c93ed49e-6ae4-41e9-aac9-354acd56bda1
005744,000025,29.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-03,2024-04-06,KIO-7L35,Davi Lucas Lima,Lima.Davi Lucas@uol.com.br,Vitor Hugo Aparecida,+55 81 6080-7533,4357.0,33149.0,Y,9b68916c-fa39-4a16-9157-af522a95ceb5,Y,f0d80073-993f-4863-bf9a-69b72ea65868,Software glitches,,,N,
005745,000021,104.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-30,2024-07-22,DZQ-4H95,Sarah da Mota,da Mota.Sarah@@gmail.com,Vicente Costa,+55 (031) 6479-1896,33500.0,61036.0,N,,N,,Overheating of battery,,,N,
005746,000022,27.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-07-05,2024-07-24,TVR-6I53,Miguel Ribeiro,Ribeiro.Miguel@@outlook.com,Isabelly Novaes,+55 (071) 6781-5004,46413.0,71421.0,N,,N,,Suspension problems,,,N,
005747,000032,24.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-05-20,2024-06-16,GAE-3U43,Samuel das Neves,das Neves.Samuel@@yahoo.com.br,Asafe Carvalho,+55 41 1660 8281,19552.0,44722.0,N,,N,,Suspension problems,,,N,
005748,000029,119.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-14,2024-05-22,MQV-3L18,Henry Gabriel Barbosa,Barbosa.Henry Gabriel@@gmail.com,Enzo Aragão,51 2311 4491,48236.0,44531.0,Y,a858dd3c-ecd6-4bb0-8712-7eb4f46cf6b4,Y,0d247620-5561-4aba-99cc-7e98945df9e2,Charging issues,,,Y,11995dbf-b972-4bbe-a1f8-8c1df66ebbae
005749,000005,99.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-04-17,2024-06-15,IPG-6U75,Emilly Guerra,Guerra.Emilly@@yahoo.com.br,Fernando Fernandes,+55 (061) 9441 4316,42117.0,58648.0,Y,4698782b-baf1-4c65-8aa0-888fc3ca0c62,N,,Suspension problems,,,N,
005750,000018,74.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-01-19,2024-07-13,AXF-1H36,Sarah Aragão,Aragão.Sarah@@gmail.com,Rafaela Ferreira,0300-505-7807,18289.0,72051.0,Y,6d746e2d-d9d5-4fd9-b27d-eaeb08457a72,Y,67f80f7e-ac16-4119-b068-11cf141cdfe4,Charging issues,,,N,
005751,000014,22.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-05-06,2024-07-14,QZZ-8G50,Cecilia da Conceição,da Conceição.Cecilia@@outlook.com,Eloah Aragão,31 6517-0586,11118.0,97994.0,Y,4f9fc96b-2796-412b-819a-7191718a2284,N,,Vehicle control system failures,,,N,
005752,000032,26.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-16,2024-05-29,QWD-4A33,Allana Rios,Rios.Allana@@gmail.com,Vitor Macedo,(084) 2083-6742,37123.0,55109.0,Y,7368cf21-9bd1-4826-9817-e95fdf6dc083,N,,Battery overheating,,,N,
005753,000022,40.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-18,2024-04-01,JKQ-3P16,Giovanna Abreu,Abreu.Giovanna@@outlook.com,Dr. Isaque Leão,31 1559 1807,45266.0,81721.0,Y,d31cda2f-da22-4e50-8cb0-5afac75ca537,Y,2e2e1f7f-6343-4ab3-8172-43cc76b8bb05,Software glitches,,,N,
005754,000040,45.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-02-12,2024-05-08,MAQ-7G98,Maria Fernanda Pacheco,Pacheco.Maria Fernanda@@gmail.com,Isabelly Aragão,+55 71 5633 1790,32454.0,28036.0,Y,6cc1929a-e915-4230-8211-326490244355,N,,Suspension problems,,,N,
005755,000016,34.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-01-26,2024-05-21,SRM-9X33,Anna Liz Siqueira,Siqueira.Anna Liz@uol.com.br,Bianca Lopes,(071) 3122 4601,29034.0,87786.0,N,,N,,Suspension problems,,,N,
005756,000034,84.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-01-11,2024-07-11,RFG-8X05,José Miguel Brito,Brito.José Miguel@@outlook.com,Yago Mendonça,+55 (084) 7269 4512,44674.0,43131.0,N,,N,,Inconsistent charging,,,Y,1ef78f7a-2d51-44ef-b4f3-929b043b3add
005757,000005,65.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-05-01,2024-07-07,UWA-1I94,Benjamim Garcia,Garcia.Benjamim@@outlook.com,Agatha Carvalho,21 2894 5705,41163.0,86438.0,Y,8670a9a6-59c3-4f18-9088-e6bf009e8adb,Y,ed3646d1-3b4e-41ed-8228-e29953345e3a,Inconsistent charging,,,N,
005758,000034,61.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-05-03,2024-06-22,CYM-9U38,Sara Ribeiro,Ribeiro.Sara@@outlook.com,Ana Liz da Cunha,+55 81 0597 6510,12563.0,69605.0,Y,6fe727f2-090a-43b5-9df8-84a58f1cdddb,N,,Inconsistent charging,,,N,
005759,000032,65.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-05-01,2024-06-03,INR-6Q09,José Pires,Pires.José@uol.com.br,Zoe Jesus,0500-384-9565,607.0,79485.0,Y,84e297f3-2946-4246-b70b-afb550609df6,Y,94086aec-4d9a-472c-a927-e568d12b2529,Suspension problems,,,N,
005760,000003,86.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-07-21,2024-07-25,HEI-7A66,Amanda Abreu,Abreu.Amanda@uol.com.br,Maya Gonçalves,+55 (011) 6909 8128,27743.0,81468.0,Y,55487e6b-44e9-420a-871d-e31a379533ca,N,,Vehicle control system failures,,,Y,6d3387fb-bb8a-4d03-942b-f0bd0d659b14
005761,000041,119.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-05,2024-03-30,VZF-5O75,Emilly da Rosa,da Rosa.Emilly@@gmail.com,Gabrielly Vasconcelos,(011) 9798 3324,31038.0,89397.0,N,,N,,Suspension problems,,,N,
005762,000004,54.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-01-22,2024-03-15,XZW-2I94,Maria Alice Cirino,Cirino.Maria Alice@@yahoo.com.br,Gustavo Casa Grande,61 7688-8929,2341.0,73930.0,Y,3819e41a-fd24-4fd9-bf9e-1c9f4f3cb045,Y,b631a2af-3411-4b61-ac61-8c37fa3fbfad,Suspension problems,,,Y,81288036-19c0-4c19-bc0a-9ac1830e4227
005763,000021,76.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-01-18,2024-01-29,BYE-1E40,Joaquim da Mota,da Mota.Joaquim@@yahoo.com.br,Camila Souza,+55 31 1109-4644,14661.0,72433.0,Y,d39d7b4a-1ee7-4d40-aff4-d68373ec26bb,Y,36eaa4b9-1881-4a09-b14d-b13c4e06f24a,Electrical system faults,,,Y,b2190867-d787-46d9-9bad-d9aa06c7c231
005764,000044,27.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-03,2024-06-27,RYC-4Z14,Sabrina Casa Grande,Casa Grande.Sabrina@@yahoo.com.br,Srta. Maria Júlia Câmara,+55 (071) 0000 7228,6842.0,71682.0,Y,ee7e8d2d-aecb-4580-88fc-fe9e73f24b9b,Y,a69d8dde-2847-4614-a3ae-dfe29da8d413,Suspension problems,,,Y,618587b5-c1c8-4ed8-8122-703a28730619
005765,000040,88.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-05-28,2024-06-26,CDC-4W25,Stephany Mendes,Mendes.Stephany@@yahoo.com.br,Dra. Ana Clara Cavalcanti,+55 (051) 1888 9202,48296.0,76219.0,N,,Y,d438d082-c18b-44d1-9e3b-f15d3a3a98db,Tire replacement,,,Y,e671d977-7632-43b2-9b08-d096c5a1df93
005766,000004,49.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-01-27,2024-02-28,IBT-9I18,Ana Cecília Alves,Alves.Ana Cecília@@outlook.com,Dr. Enrico Pinto,(061) 6984-0174,20877.0,67500.0,N,,N,,Inconsistent charging,,,Y,f18eabf8-1ece-4097-8bf0-96aab68b9d4b
005767,000008,114.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-21,2024-02-26,KNV-2W46,Henry Gabriel Novais,Novais.Henry Gabriel@@gmail.com,Dr. Arthur da Mota,+55 11 2785-5006,5788.0,8354.0,Y,ebe882d6-0e79-424d-95b0-be514577a045,N,,Inverter problems,,,Y,67ad14df-e25b-4d57-830e-8bb406636be9
005768,000020,23.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-24,2024-06-24,JEF-4F10,Renan Lopes,Lopes.Renan@@outlook.com,Lavínia Costa,(051) 3621-9404,37585.0,49103.0,N,,Y,aed29d98-114c-4516-bf9f-67237f2c38af,Charging port issues,,,Y,01571250-9eb9-4bf0-b5fd-5cf579356a4a
005769,000041,57.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-01-03,2024-05-18,AHP-7X16,Julia Oliveira,Oliveira.Julia@@gmail.com,Sofia Melo,(021) 3118-4840,48140.0,17095.0,N,,N,,Inconsistent charging,,,N,
005770,000043,74.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-19,2024-04-07,LZY-6A86,Cauê Gomes,Gomes.Cauê@uol.com.br,Gabrielly Almeida,0800-125-6952,22954.0,9653.0,N,,Y,e08b7921-bb13-434d-88e6-d0b278202c17,Electrical system faults,,,Y,3164bfed-ff84-4242-b1c1-8aaf2cf0b974
005771,000001,119.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-07-20,2024-07-20,PNO-7N48,Cecília Azevedo,Azevedo.Cecília@@gmail.com,Dr. Theo Jesus,+55 21 6175-2512,41543.0,32253.0,Y,177833d0-5ffe-435d-98fd-4f79f719fcc1,N,,Inverter problems,,,N,
005772,000029,72.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-01-07,2024-06-03,LXG-6Y17,Clarice Novais,Novais.Clarice@uol.com.br,Bento Dias,+55 81 6345-5416,49476.0,68188.0,Y,ecbc8b57-71ce-4d97-b2ba-88282c5bfcde,N,,Battery degradation,,,N,
005773,000028,30.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-01-31,2024-02-15,MDP-1Q57,Otávio Novaes,Novaes.Otávio@@yahoo.com.br,Maria Clara Albuquerque,(084) 6576-6152,22879.0,57845.0,N,,N,,Cooling system issues,,,N,
005774,000001,34.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-01-30,2024-05-29,LDB-3F65,Sarah Vasconcelos,Vasconcelos.Sarah@@gmail.com,Luigi da Mota,0800 714 9765,20014.0,40282.0,N,,N,,Climate control system issues,,,N,
005775,000020,75.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-05-04,2024-06-29,YQJ-4L76,Clarice Cassiano,Cassiano.Clarice@@gmail.com,Dra. Mirella Carvalho,0300-556-0262,14532.0,43133.0,N,,Y,1d152836-8d39-46dc-ac40-dc802c7a20d8,Windshield replacement,,,Y,ebe704be-e54f-4872-bfa5-d3101d03c459
005776,000042,90.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-04-11,2024-06-19,IDX-2U21,Isis Mendes,Mendes.Isis@@yahoo.com.br,Leonardo Silva,(051) 4124-5744,2782.0,99108.0,Y,1c0c8b5c-d541-49c5-aa59-c6bea9fe9171,N,,Cooling system issues,,,Y,09e3b39e-9638-45c5-b208-e278e3bcb373
005777,000025,115.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-04,2024-06-03,XTT-4P43,Otávio Viana,Viana.Otávio@@outlook.com,Benjamim Campos,+55 (041) 6444-3028,25222.0,63398.0,Y,2e834e88-43c9-4d91-b90d-aefa0c21b9a0,Y,b1bb64ea-dd65-45f4-8587-323966a80831,Charging issues,,,N,
005778,000031,63.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-05-04,2024-06-12,GJC-6G95,Augusto Martins,Martins.Augusto@@yahoo.com.br,Noah Silveira,84 8769-7999,9370.0,35676.0,N,,N,,Suspension problems,,,Y,bcd24a8e-bdf4-48b2-bb34-7ef753197377
005779,000036,25.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-18,2024-06-07,DSA-7U55,Vicente Melo,Melo.Vicente@uol.com.br,Sr. Miguel Araújo,+55 21 5786-5858,8202.0,4379.0,N,,Y,1d1b9374-ae4f-4c12-9e2b-65ff18ed9b0d,Charging issues,,,N,
005780,000018,77.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-03-13,2024-06-21,KOD-3F44,Samuel da Rosa,da Rosa.Samuel@@gmail.com,Vitor Gabriel Borges,+55 41 3656-9337,48180.0,11394.0,N,,N,,Overheating of battery,,,Y,991e363e-bb9e-45b6-957f-fb3fb134d1f3
005781,000041,72.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-16,2024-05-25,GWY-1R14,Alexia Cavalcanti,Cavalcanti.Alexia@@outlook.com,Calebe Novais,0300 198 2932,20512.0,52055.0,Y,c4f232da-f42c-4e1c-a536-2054ffc8a4c6,Y,c6865324-c96d-4030-a05f-1dbd35f3d395,Regenerative braking issues,,,N,
005782,000031,35.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-02-18,2024-05-27,MQC-2I39,Cauê Castro,Castro.Cauê@@outlook.com,Augusto Sales,(011) 1792 7215,1129.0,29582.0,Y,1253a3d5-8a26-4e7f-8180-bb467be37170,N,,Range anxiety,,,N,
005783,000012,114.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-04-02,2024-05-25,ROY-0R82,Lucca Nunes,Nunes.Lucca@@gmail.com,Sr. Fernando Alves,+55 (071) 2005-7121,22453.0,23563.0,N,,Y,43f3b32b-1ca3-4bd7-a314-06edbd699c6b,Charging issues,,,N,
005784,000026,41.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-07-08,2024-07-19,WIS-7C95,Lorenzo Fernandes,Fernandes.Lorenzo@uol.com.br,Dr. Augusto Freitas,+55 71 2462-7748,35456.0,19165.0,Y,0c38e871-2302-437b-9ed8-8e201df61aa3,Y,5a17c31f-aba1-4918-aec7-7d4746646878,Wiring problems,,,Y,5e14e43a-838b-4a4e-9f4a-7c4572a59b0c
005785,000042,64.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-02,2024-03-28,HUN-6I45,Raul das Neves,das Neves.Raul@@outlook.com,Milena Campos,41 4578-3086,31908.0,17427.0,Y,a7d4d987-8999-494c-828e-63ce5adb1bd7,Y,45e09303-4292-41a0-b60c-a62f11f6356e,Climate control system issues,,,N,
005786,000002,110.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-17,2024-07-16,EEX-9X18,Caleb Machado,Machado.Caleb@uol.com.br,Antony Silveira,81 7858 2860,11999.0,95241.0,Y,e2946b1c-8998-4bdf-b132-af23bf1709d1,N,,Cabin filter replacement,,,Y,b61f93a3-b453-4ba0-80d7-d25a97623a6c
005787,000010,36.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-02,2024-05-10,RDN-0M10,João Miguel Pires,Pires.João Miguel@@yahoo.com.br,Ana Julia Sales,11 4629-3330,18123.0,91963.0,Y,3061ba9b-104e-46bf-82f4-ccb16779a65f,Y,3f290cbe-19bf-4302-bd3b-0b85f08ac109,Suspension problems,,,Y,3ef2b080-7688-4b12-88b1-c10a88e39577
005788,000019,102.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-03-03,2024-06-25,CHI-8N27,Caroline Oliveira,Oliveira.Caroline@uol.com.br,Dr. Otto Caldeira,61 5943-7580,29052.0,76579.0,Y,3490d789-a087-4655-b28f-3fc9316316f5,N,,Battery management system failure,,,N,
005789,000003,110.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-22,2024-03-30,VYR-5D34,Calebe Silveira,Silveira.Calebe@@yahoo.com.br,Raul Jesus,84 1524-0788,18709.0,16516.0,N,,N,,Battery overheating,,,Y,54d8fd72-7a4d-4db2-bbe2-9145d99dd356
005790,000006,25.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-27,2024-04-08,OND-2E19,Valentina Moraes,Moraes.Valentina@@gmail.com,Ana Júlia Câmara,+55 (081) 9888 8938,49292.0,93307.0,N,,Y,128f465f-c65b-42ee-b687-b09fab92758e,Range anxiety,,,Y,4b1e8340-7113-4393-bbd0-ec0d72cd97d1
005791,000001,32.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-06-11,2024-06-29,DZA-5U91,Kaique Lima,Lima.Kaique@@outlook.com,Nina Azevedo,+55 (041) 8754-9699,13643.0,84158.0,N,,N,,Software glitches,,,N,
005792,000011,30.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-06-17,2024-06-20,YKV-8Y33,Nathan Marques,Marques.Nathan@@yahoo.com.br,Vinícius Marques,81 4965 6656,9949.0,66703.0,Y,b71b8c5c-b8cc-44a7-8618-25fe1c904f82,N,,Battery management system failure,,,N,
005793,000015,114.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-23,2024-07-24,PFE-5Q47,Juliana Correia,Correia.Juliana@@gmail.com,Mariane Oliveira,+55 (081) 5478-2335,7524.0,34202.0,Y,c063326b-9672-4553-a27f-0e563e7d1103,N,,Suspension problems,,,Y,0d8f4fd7-d5bb-4c37-91fa-4c96e2cfd1c2
005794,000044,78.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-07-18,2024-07-18,JAX-6M68,Emilly Dias,Dias.Emilly@@yahoo.com.br,Maria Eduarda Correia,+55 51 3931 0939,15965.0,17615.0,Y,a5ace619-284b-4caf-93cd-6bd94683f187,N,,Cabin filter replacement,,,N,
